"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
-0.6663270592689514,3.349852323532105,0.05961741879582405,5.0,1.0,34875.0,3.416,934212104.0,934212104.0
-0.6674590110778809,3.361675262451172,0.1796170026063919,6.0,3.0,34877.0,3.432,934212108.0,934212108.0
-0.6667969822883606,3.361412286758423,0.2998157441616058,5.0,5.0,34878.0,3.44,934212113.0,934212113.0
-0.66434246301651,3.355174779891968,0.4199617505073547,5.0,7.0,34880.0,3.446,934212118.0,934212118.0
-0.6614399552345276,3.358973503112793,-0.05975703895092011,1.0,14.0,34886.0,3.424,934212134.0,934212134.0
-0.6546298265457153,3.352157831192017,0.05961741879582405,6.0,1.0,34895.0,3.416,934212159.0,934212159.0
-0.6557204723358154,3.36398458480835,0.1796170026063919,6.0,3.0,34897.0,3.432,934212164.0,934212164.0
-0.6535360217094421,3.355896711349487,0.2991185188293457,5.0,5.0,34898.0,3.432,934212168.0,934212168.0
-0.6526266932487488,3.357473134994507,0.4199617505073547,5.0,7.0,34900.0,3.446,934212173.0,934212173.0
-0.650849461555481,3.367151737213135,-0.05986175313591957,1.0,14.0,34906.0,3.43,934212189.0,934212189.0
-0.645559549331665,3.368170022964478,0.05986175313591957,7.0,1.0,34915.0,3.43,934212214.0,934212214.0
-0.6438102722167969,3.362217426300049,0.1794076561927795,6.0,3.0,34916.0,3.428,934212219.0,934212219.0
-0.6436878442764282,3.367942333221436,0.2999900579452515,5.0,5.0,34918.0,3.442,934212224.0,934212224.0
-0.6394150853157043,3.351931095123291,0.4189867973327637,6.0,7.0,34920.0,3.438,934212228.0,934212228.0
-0.6379740238189697,3.363509178161621,-0.05975703895092011,1.0,14.0,34926.0,3.424,934212244.0,934212244.0
-0.6334289312362671,3.368437767028809,0.05982685089111328,7.0,1.0,34935.0,3.428,934212270.0,934212270.0
-0.632219672203064,3.368480443954468,0.1796170026063919,6.0,3.0,34937.0,3.432,934212274.0,934212274.0
-0.6293573379516602,3.356460809707642,0.2987698912620544,5.0,5.0,34938.0,3.428,934212279.0,934212279.0
-0.6295365691184998,3.363898754119873,0.4202055037021637,5.0,7.0,34940.0,3.448,934212283.0,934212283.0
-0.6276924014091492,3.373579502105713,-0.05989665910601616,1.0,14.0,34946.0,3.432,934212300.0,934212300.0
-0.6197140216827393,3.356754541397095,0.05958251655101776,6.0,1.0,34954.0,3.414,934212325.0,934212325.0
-0.6216341257095337,3.370450019836426,0.1796170026063919,6.0,3.0,34955.0,3.432,934212330.0,934212330.0
-0.6178627610206604,3.35657000541687,0.2985955774784088,6.0,5.0,34957.0,3.426,934212334.0,934212334.0
-0.617660641670227,3.36206316947937,0.4197180271148682,5.0,7.0,34959.0,3.444,934212339.0,934212339.0
-0.6172202825546265,3.379576683044434,-0.05996646732091904,1.0,14.0,34965.0,3.436,934212355.0,934212355.0
-0.6079930067062378,3.358897209167481,0.05958251655101776,6.0,1.0,34974.0,3.414,934212380.0,934212380.0
-0.6098653078079224,3.372599363327026,0.1796170026063919,6.0,3.0,34975.0,3.432,934212385.0,934212385.0
-0.6082654595375061,3.370470523834229,0.2996414303779602,6.0,5.0,34977.0,3.438,934212389.0,934212389.0
-0.6038098335266113,3.352476596832275,0.4182555973529816,6.0,7.0,34979.0,3.432,934212394.0,934212394.0
-0.6068292260169983,3.389584302902222,-0.06010608747601509,1.0,14.0,34985.0,3.444,934212410.0,934212410.0
-0.5975504517555237,3.364832639694214,0.05965232476592064,7.0,1.0,34993.0,3.418,934212435.0,934212435.0
-0.5966948866844177,3.366841077804565,0.1791983097791672,6.0,3.0,34995.0,3.424,934212440.0,934212440.0
-0.5960432291030884,3.366583585739136,0.2991185188293457,6.0,5.0,34996.0,3.432,934212445.0,934212445.0
-0.5957978367805481,3.372053861618042,0.4204492270946503,6.0,7.0,34998.0,3.45,934212449.0,934212449.0
-0.5945479869842529,3.385669231414795,-0.06000137329101563,1.0,14.0,35004.0,3.438,934212465.0,934212465.0
-0.586829662322998,3.372808218002319,0.05975703895092011,7.0,1.0,35013.0,3.424,934212491.0,934212491.0
-0.5851847529411316,3.366833686828613,0.1790936440229416,6.0,3.0,35014.0,3.422,934212495.0,934212495.0
-0.583947479724884,3.36668062210083,0.2989442050457001,6.0,5.0,35016.0,3.43,934212500.0,934212500.0
-0.583346426486969,3.370201110839844,0.4199617505073547,6.0,7.0,35018.0,3.446,934212505.0,934212505.0
-0.5803532600402832,3.373928785324097,-0.05975703895092011,1.0,14.0,35024.0,3.424,934212521.0,934212521.0
-0.5727015137672424,3.361037254333496,0.05951270461082459,8.0,1.0,35033.0,3.41,934212546.0,934212546.0
-0.5751044154167175,3.378700494766235,0.1796170026063919,9.0,3.0,35034.0,3.432,934212551.0,934212551.0
-0.5715247392654419,3.36476993560791,0.2985955774784088,6.0,5.0,35036.0,3.426,934212555.0,934212555.0
-0.5715786218643188,3.372216701507568,0.4199617505073547,6.0,7.0,35038.0,3.446,934212560.0,934212560.0
-0.5705651640892029,3.387765645980835,-0.05996646732091904,1.0,14.0,35044.0,3.436,934212576.0,934212576.0
-0.5612948536872864,3.364988327026367,0.05954761058092117,8.0,1.0,35053.0,3.412,934212601.0,934212601.0
-0.5639635920524597,3.3846275806427,0.1798263490200043,7.0,3.0,35054.0,3.436,934212606.0,934212606.0
-0.560429573059082,3.370675086975098,0.2989442050457001,6.0,5.0,35056.0,3.43,934212611.0,934212611.0
-0.5591541528701782,3.370274782180786,0.4194742739200592,6.0,7.0,35058.0,3.442,934212615.0,934212615.0
-0.5587362051010132,3.389736652374268,-0.05996646732091904,1.0,14.0,35064.0,3.436,934212631.0,934212631.0
-0.5489577651023865,3.36702299118042,0.05954761058092117,8.0,1.0,35074.0,3.412,934212657.0,934212657.0
-0.5499492883682251,3.376815319061279,0.179302990436554,9.0,3.0,35075.0,3.426,934212661.0,934212661.0
-0.5477521419525146,3.370739936828613,0.2987698912620544,6.0,5.0,35077.0,3.428,934212666.0,934212666.0
-0.5461622476577759,3.368382453918457,0.4189867973327637,6.0,7.0,35079.0,3.438,934212670.0,934212670.0
-0.5437645316123962,3.375967741012573,-0.05968723073601723,1.0,14.0,35085.0,3.42,934212687.0,934212687.0
-0.5381459593772888,3.374842882156372,0.05965232476592064,10.0,1.0,35094.0,3.418,934212712.0,934212712.0
-0.5375303626060486,3.374769687652588,0.1790936440229416,7.0,3.0,35095.0,3.422,934212717.0,934212717.0
-0.5369208455085754,3.378534555435181,0.2992928326129913,7.0,5.0,35097.0,3.434,934212721.0,934212721.0
-0.5325357913970947,3.358504772186279,0.4175243675708771,6.0,7.0,35099.0,3.426,934212726.0,934212726.0
-0.5307324528694153,3.369943857192993,-0.05954761058092117,1.0,14.0,35105.0,3.412,934212742.0,934212742.0
-0.5269516706466675,3.376608848571777,0.05965232476592064,10.0,1.0,35113.0,3.418,934212767.0,934212767.0
-0.5257469415664673,3.376625537872315,0.1790936440229416,9.0,3.0,35115.0,3.422,934212772.0,934212772.0
-0.5241833329200745,3.370452880859375,0.2984212636947632,7.0,5.0,35116.0,3.424,934212776.0,934212776.0
-0.5235263109207153,3.37398362159729,0.4192305505275726,6.0,7.0,35118.0,3.44,934212781.0,934212781.0
-0.521381676197052,3.383543491363525,-0.05975703895092011,1.0,14.0,35124.0,3.424,934212797.0,934212797.0
