"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
-0.2505678236484528,3.379778861999512,0.2965038418769836,3.0,5.0,35576.0,3.402,1464523663.0,1464523663.0
-0.2489128857851028,3.373426675796509,0.415330708026886,5.0,7.0,35578.0,3.408,1464523667.0,1464523667.0
-0.2498640567064285,3.394390106201172,0.5390731692314148,0.0,9.0,35579.0,3.446,1464523672.0,1464523672.0
-0.2480555921792984,3.410470008850098,-0.05968723073601723,91.0,14.0,35584.0,3.42,1464523683.0,1464523683.0
-0.2421304136514664,3.402876853942871,0.05954761058092117,85.0,1.0,35593.0,3.412,1464523709.0,1464523709.0
-0.2416364401578903,3.412760972976685,0.179302990436554,83.0,3.0,35595.0,3.426,1464523713.0,1464523713.0
-0.2398916184902191,3.396532535552979,0.2978983223438263,3.0,5.0,35596.0,3.418,1464523718.0,1464523718.0
-0.2378317415714264,3.384176015853882,0.416549414396286,4.0,7.0,35598.0,3.418,1464523722.0,1464523722.0
-0.2374213188886643,3.395282983779907,0.5390731692314148,0.0,9.0,35600.0,3.446,1464523727.0,1464523727.0
-0.2358731180429459,3.407325267791748,-0.05961741879582405,91.0,14.0,35604.0,3.416,1464523739.0,1464523739.0
-0.2315744459629059,3.40561580657959,0.05958251655101776,90.0,1.0,35611.0,3.414,1464523764.0,1464523764.0
-0.2317798286676407,3.417448282241821,0.1795123368501663,83.0,3.0,35612.0,3.43,1464523769.0,1464523769.0
-0.2284151911735535,3.385342121124268,0.2968524694442749,2.0,5.0,35614.0,3.406,1464523773.0,1464523773.0
-0.2274647653102875,3.388867616653442,0.4170368909835815,3.0,7.0,35616.0,3.422,1464523778.0,1464523778.0
-0.2249111235141754,3.368418455123901,0.5346930027008057,0.0,9.0,35618.0,3.418,1464523782.0,1464523782.0
-0.2249038815498352,3.404058694839478,-0.05954761058092117,91.0,14.0,35622.0,3.412,1464523794.0,1464523794.0
-0.2199426144361496,3.410394430160523,0.05965232476592064,87.0,1.0,35631.0,3.418,1464523819.0,1464523819.0
-0.2199774831533432,3.42022967338562,0.1796170026063919,82.0,3.0,35632.0,3.432,1464523824.0,1464523824.0
-0.2171054929494858,3.39407205581665,0.297549694776535,2.0,5.0,35634.0,3.414,1464523828.0,1464523828.0
-0.2153819650411606,3.385678768157959,0.416549414396286,4.0,7.0,35636.0,3.418,1464523833.0,1464523833.0
-0.2151473462581635,3.400725841522217,0.5396988987922668,0.0,9.0,35638.0,3.45,1464523838.0,1464523838.0
-0.2187998592853546,3.468065023422241,0.675463855266571,1.0,11.0,35639.0,3.54,1464523842.0,1464523842.0
-0.2136444598436356,3.414802074432373,-0.05972213298082352,100.0,14.0,35642.0,3.422,1464523849.0,1464523849.0
-0.2074281275272369,3.401161670684815,0.0594778023660183,82.0,1.0,35651.0,3.408,1464523874.0,1464523874.0
-0.2076820135116577,3.425000190734863,0.1798263490200043,79.0,3.0,35653.0,3.436,1464523879.0,1464523879.0
-0.2048959136009216,3.388843059539795,0.2970267832279205,2.0,5.0,35654.0,3.408,1464523884.0,1464523884.0
-0.2035624235868454,3.386409997940064,0.416549414396286,3.0,7.0,35656.0,3.418,1464523888.0,1464523888.0
-0.2041053175926209,3.405364274978638,0.5403246283531189,0.0,9.0,35657.0,3.454,1464523893.0,1464523893.0
-0.2014874666929245,3.411534547805786,-0.05965232476592064,86.0,14.0,35662.0,3.418,1464523904.0,1464523904.0
-0.1957841217517853,3.405857801437378,0.05954761058092117,85.0,1.0,35671.0,3.412,1464523930.0,1464523930.0
-0.1957517862319946,3.415700197219849,0.179302990436554,84.0,3.0,35672.0,3.426,1464523934.0,1464523934.0
-0.1931786984205246,3.391526699066162,0.2972010970115662,2.0,5.0,35674.0,3.41,1464523939.0,1464523939.0
-0.1919648051261902,3.391063690185547,0.4170368909835815,3.0,7.0,35676.0,3.422,1464523944.0,1464523944.0
-0.1916226595640183,3.406089544296265,0.5403246283531189,0.0,9.0,35678.0,3.454,1464523948.0,1464523948.0
-0.1939234584569931,3.457746982574463,0.6731741428375244,1.0,11.0,35679.0,3.528,1464523953.0,1464523953.0
-0.1895777732133865,3.412217140197754,-0.05965232476592064,86.0,14.0,35682.0,3.418,1464523960.0,1464523960.0
